controller=global horizon=1 threshold=0.1
step[s], count, density[car/km], speed[m/s], hamiltonian, xterm, sigmaterm, waiting rate, co2[kg/s]
3072, 3246, 1.76017e+01, 9.07423e+00, 4.38357e+02, 4.38357e+02, 1.24000e+02, 8.08071e-01, 1.01494e+01, 0.00000e+00
3073, 3251, 1.76288e+01, 9.10242e+00, 4.32680e+02, 4.32680e+02, 1.24000e+02, 8.06829e-01, 9.90677e+00, 0.00000e+00
3074, 3255, 1.76505e+01, 9.15919e+00, 4.37101e+02, 4.37101e+02, 1.24000e+02, 8.09524e-01, 9.43296e+00, 0.00000e+00
3075, 3255, 1.76505e+01, 9.16423e+00, 4.35518e+02, 4.35518e+02, 1.24000e+02, 8.11674e-01, 8.74154e+00, 0.00000e+00
3076, 3256, 1.76560e+01, 9.16873e+00, 4.39667e+02, 4.39667e+02, 1.24000e+02, 8.14803e-01, 8.44228e+00, 0.00000e+00
3077, 3260, 1.76776e+01, 9.14941e+00, 4.41250e+02, 4.41250e+02, 1.24000e+02, 8.18712e-01, 8.31205e+00, 0.00000e+00
3078, 3261, 1.76831e+01, 9.14218e+00, 4.42997e+02, 4.42997e+02, 1.24000e+02, 8.23060e-01, 8.11214e+00, 0.00000e+00
3079, 3261, 1.76831e+01, 9.12230e+00, 4.46491e+02, 4.46491e+02, 1.24000e+02, 8.26434e-01, 8.05997e+00, 0.00000e+00
3080, 3261, 1.76831e+01, 9.11685e+00, 4.49439e+02, 4.49439e+02, 1.24000e+02, 8.32260e-01, 8.02879e+00, 0.00000e+00
3081, 3266, 1.77102e+01, 9.11117e+00, 4.53478e+02, 4.53478e+02, 1.24000e+02, 8.36803e-01, 8.11308e+00, 0.00000e+00
3082, 3272, 1.77427e+01, 9.10994e+00, 4.59047e+02, 4.59047e+02, 1.24000e+02, 8.40770e-01, 8.11221e+00, 0.00000e+00
3083, 3277, 1.77698e+01, 9.09784e+00, 4.56699e+02, 4.56699e+02, 1.24000e+02, 8.44675e-01, 8.08981e+00, 0.00000e+00
3084, 3276, 1.77644e+01, 9.09024e+00, 4.59647e+02, 4.59647e+02, 1.24000e+02, 8.48901e-01, 8.17837e+00, 0.00000e+00
3085, 3273, 1.77481e+01, 9.08095e+00, 4.58937e+02, 4.58937e+02, 1.24000e+02, 8.54262e-01, 8.11975e+00, 0.00000e+00
3086, 3271, 1.77373e+01, 9.07310e+00, 4.58937e+02, 4.58937e+02, 1.24000e+02, 8.59370e-01, 8.09477e+00, 0.00000e+00
3087, 3275, 1.77590e+01, 9.06692e+00, 4.62104e+02, 4.62104e+02, 1.24000e+02, 8.65038e-01, 8.20426e+00, 0.00000e+00
3088, 3274, 1.77536e+01, 9.06307e+00, 4.57518e+02, 4.57518e+02, 1.24000e+02, 8.68662e-01, 8.21074e+00, 0.00000e+00
3089, 3279, 1.77807e+01, 9.06174e+00, 4.66635e+02, 4.66635e+02, 1.24000e+02, 8.72827e-01, 8.34383e+00, 0.00000e+00
3090, 3283, 1.78024e+01, 9.06579e+00, 4.67453e+02, 4.67453e+02, 1.24000e+02, 8.76028e-01, 8.30702e+00, 0.00000e+00
3091, 3289, 1.78349e+01, 9.05295e+00, 4.66635e+02, 4.66635e+02, 1.24000e+02, 8.79599e-01, 8.31846e+00, 0.00000e+00
3092, 3296, 1.78729e+01, 9.04589e+00, 4.66908e+02, 4.66908e+02, 1.24000e+02, 8.82282e-01, 8.28032e+00, 0.00000e+00
3093, 3301, 1.79000e+01, 9.04248e+00, 4.71712e+02, 4.71712e+02, 1.24000e+02, 8.85792e-01, 8.31415e+00, 0.00000e+00
3094, 3305, 1.79217e+01, 9.03172e+00, 4.71766e+02, 4.71766e+02, 1.24000e+02, 8.87443e-01, 8.28042e+00, 0.00000e+00
3095, 3309, 1.79434e+01, 9.02565e+00, 4.74441e+02, 4.74441e+02, 1.24000e+02, 8.87882e-01, 8.42795e+00, 0.00000e+00
3096, 3312, 1.79596e+01, 9.02041e+00, 4.75533e+02, 4.75533e+02, 1.24000e+02, 8.90399e-01, 8.41960e+00, 0.00000e+00
3097, 3313, 1.79650e+01, 9.02273e+00, 4.77389e+02, 4.77389e+02, 1.24000e+02, 8.94959e-01, 8.42973e+00, 0.00000e+00
3098, 3316, 1.79813e+01, 9.01605e+00, 4.73731e+02, 4.73731e+02, 1.24000e+02, 8.99276e-01, 8.44443e+00, 0.00000e+00
3099, 3319, 1.79976e+01, 9.01843e+00, 4.77498e+02, 4.77498e+02, 1.24000e+02, 9.00874e-01, 8.42413e+00, 0.00000e+00
3100, 3327, 1.80410e+01, 9.00951e+00, 4.81156e+02, 4.81156e+02, 1.24000e+02, 9.02014e-01, 8.47651e+00, 0.00000e+00
3101, 3329, 1.80518e+01, 9.00144e+00, 4.82357e+02, 4.82357e+02, 1.24000e+02, 9.02073e-01, 8.43602e+00, 0.00000e+00
3102, 3333, 1.80735e+01, 8.99838e+00, 4.83230e+02, 4.83230e+02, 1.24000e+02, 9.04590e-01, 8.52433e+00, 0.00000e+00
3103, 3335, 1.80843e+01, 8.99487e+00, 4.86942e+02, 4.86942e+02, 1.24000e+02, 9.07346e-01, 8.46841e+00, 0.00000e+00
3104, 3341, 1.81169e+01, 8.99193e+00, 4.87106e+02, 4.87106e+02, 1.24000e+02, 9.12002e-01, 8.60194e+00, 0.00000e+00
3105, 3344, 1.81331e+01, 8.99241e+00, 4.93875e+02, 4.93875e+02, 1.24000e+02, 9.13876e-01, 8.56788e+00, 0.00000e+00
3106, 3350, 1.81657e+01, 8.99063e+00, 4.95131e+02, 4.95131e+02, 1.24000e+02, 9.14627e-01, 8.56273e+00, 0.00000e+00
3107, 3354, 1.81874e+01, 8.97966e+00, 4.99170e+02, 4.99170e+02, 1.24000e+02, 9.16816e-01, 8.54044e+00, 0.00000e+00
3108, 3360, 1.82199e+01, 8.97440e+00, 4.98133e+02, 4.98133e+02, 1.24000e+02, 9.18750e-01, 8.56035e+00, 0.00000e+00
3109, 3365, 1.82470e+01, 8.97148e+00, 4.97969e+02, 4.97969e+02, 1.24000e+02, 9.19465e-01, 8.61320e+00, 0.00000e+00
3110, 3369, 1.82687e+01, 8.96921e+00, 5.02118e+02, 5.02118e+02, 1.24000e+02, 9.22529e-01, 8.58212e+00, 0.00000e+00
3111, 3374, 1.82958e+01, 8.96408e+00, 5.04083e+02, 5.04083e+02, 1.24000e+02, 9.23829e-01, 8.62962e+00, 0.00000e+00
3112, 3377, 1.83121e+01, 8.96245e+00, 5.07195e+02, 5.07195e+02, 1.24000e+02, 9.25378e-01, 8.68907e+00, 0.00000e+00
3113, 3383, 1.83446e+01, 8.95374e+00, 5.09542e+02, 5.09542e+02, 1.24000e+02, 9.26988e-01, 8.70501e+00, 0.00000e+00
3114, 3389, 1.83772e+01, 8.94857e+00, 5.11453e+02, 5.11453e+02, 1.24000e+02, 9.27707e-01, 8.65296e+00, 0.00000e+00
3115, 3393, 1.83989e+01, 8.94185e+00, 5.10962e+02, 5.10962e+02, 1.24000e+02, 9.28971e-01, 8.72561e+00, 0.00000e+00
3116, 3397, 1.84205e+01, 8.94179e+00, 5.13156e+02, 5.13156e+02, 1.24000e+02, 9.30527e-01, 8.78632e+00, 0.00000e+00
3117, 3400, 1.84368e+01, 8.94439e+00, 5.17032e+02, 5.17032e+02, 1.24000e+02, 9.32941e-01, 8.74106e+00, 0.00000e+00
3118, 3405, 1.84639e+01, 8.94291e+00, 5.22764e+02, 5.22764e+02, 1.24000e+02, 9.34508e-01, 8.72196e+00, 0.00000e+00
3119, 3408, 1.84802e+01, 8.94587e+00, 5.27186e+02, 5.27186e+02, 1.24000e+02, 9.34566e-01, 8.84790e+00, 0.00000e+00
3120, 3413, 1.85073e+01, 8.94280e+00, 0.00000e+00, 0.00000e+00, 1.70000e+02, 9.36127e-01, 8.79634e+00, 0.00000e+00
3121, 3415, 1.85181e+01, 8.92874e+00, 5.25876e+02, 5.25876e+02, 1.70000e+02, 9.36164e-01, 8.83217e+00, 0.00000e+00
3122, 3419, 1.85398e+01, 8.91239e+00, 5.24347e+02, 5.24347e+02, 1.70000e+02, 9.38579e-01, 8.72949e+00, 0.00000e+00
3123, 3421, 1.85507e+01, 8.89741e+00, 5.21236e+02, 5.21236e+02, 1.70000e+02, 9.40368e-01, 8.80842e+00, 0.00000e+00
3124, 3425, 1.85724e+01, 8.88419e+00, 5.20581e+02, 5.20581e+02, 1.70000e+02, 9.43358e-01, 8.81383e+00, 0.00000e+00
3125, 3431, 1.86049e+01, 8.86945e+00, 5.24238e+02, 5.24238e+02, 1.70000e+02, 9.46663e-01, 8.77026e+00, 0.00000e+00
3126, 3437, 1.86374e+01, 8.85821e+00, 5.25767e+02, 5.25767e+02, 1.70000e+02, 9.49374e-01, 8.78403e+00, 0.00000e+00
3127, 3440, 1.86537e+01, 8.71752e+00, 4.77073e+02, 4.77073e+02, 1.70000e+02, 8.87500e-01, 9.00820e+00, 0.00000e+00
3128, 3445, 1.86808e+01, 8.78161e+00, 4.79693e+02, 4.79693e+02, 1.70000e+02, 8.57475e-01, 9.29555e+00, 0.00000e+00
3129, 3448, 1.86971e+01, 8.84206e+00, 4.77291e+02, 4.77291e+02, 1.70000e+02, 8.39907e-01, 9.59556e+00, 0.00000e+00
3130, 3445, 1.86808e+01, 8.91877e+00, 4.72706e+02, 4.72706e+02, 1.70000e+02, 8.35994e-01, 9.85226e+00, 0.00000e+00
3131, 3448, 1.86971e+01, 8.98120e+00, 4.68394e+02, 4.68394e+02, 1.70000e+02, 8.33237e-01, 1.02620e+01, 0.00000e+00
3132, 3455, 1.87351e+01, 9.08334e+00, 4.77783e+02, 4.77783e+02, 1.70000e+02, 8.32706e-01, 1.04245e+01, 0.00000e+00
3133, 3459, 1.87567e+01, 9.11278e+00, 4.61297e+02, 4.61297e+02, 1.70000e+02, 8.31743e-01, 1.01841e+01, 0.00000e+00
3134, 3464, 1.87839e+01, 9.15377e+00, 4.67902e+02, 4.67902e+02, 1.70000e+02, 8.31697e-01, 9.74697e+00, 0.00000e+00
3135, 3464, 1.87839e+01, 9.15948e+00, 4.64954e+02, 4.64954e+02, 1.70000e+02, 8.35162e-01, 9.24440e+00, 0.00000e+00
3136, 3465, 1.87893e+01, 9.16257e+00, 4.63153e+02, 4.63153e+02, 1.70000e+02, 8.36652e-01, 9.02776e+00, 0.00000e+00
3137, 3467, 1.88001e+01, 9.13287e+00, 4.56548e+02, 4.56548e+02, 1.70000e+02, 8.38766e-01, 8.72480e+00, 0.00000e+00
3138, 3469, 1.88110e+01, 9.12518e+00, 4.54200e+02, 4.54200e+02, 1.70000e+02, 8.44047e-01, 8.74287e+00, 0.00000e+00
3139, 3466, 1.87947e+01, 9.11691e+00, 4.53927e+02, 4.53927e+02, 1.70000e+02, 8.51125e-01, 8.65427e+00, 0.00000e+00
3140, 3469, 1.88110e+01, 9.11104e+00, 4.53218e+02, 4.53218e+02, 1.70000e+02, 8.55866e-01, 8.70199e+00, 0.00000e+00
3141, 3469, 1.88110e+01, 9.09983e+00, 4.49778e+02, 4.49778e+02, 1.70000e+02, 8.61343e-01, 8.66289e+00, 0.00000e+00
3142, 3474, 1.88381e+01, 9.09453e+00, 4.49396e+02, 4.49396e+02, 1.70000e+02, 8.64997e-01, 8.68344e+00, 0.00000e+00
3143, 3479, 1.88652e+01, 9.08729e+00, 4.44156e+02, 4.44156e+02, 1.70000e+02, 8.68066e-01, 8.71904e+00, 0.00000e+00
3144, 3478, 1.88598e+01, 9.08208e+00, 4.43937e+02, 4.43937e+02, 1.70000e+02, 8.73491e-01, 8.71113e+00, 0.00000e+00
3145, 3476, 1.88489e+01, 9.07565e+00, 4.43446e+02, 4.43446e+02, 1.70000e+02, 8.76870e-01, 8.67355e+00, 0.00000e+00
3146, 3481, 1.88760e+01, 9.06703e+00, 4.45520e+02, 4.45520e+02, 1.70000e+02, 8.82505e-01, 8.79349e+00, 0.00000e+00
3147, 3484, 1.88923e+01, 9.07041e+00, 4.45563e+02, 4.45563e+02, 1.70000e+02, 8.85476e-01, 8.81300e+00, 0.00000e+00
3148, 3487, 1.89086e+01, 9.06282e+00, 4.48129e+02, 4.48129e+02, 1.70000e+02, 8.88156e-01, 8.80757e+00, 0.00000e+00
3149, 3490, 1.89248e+01, 9.05467e+00, 4.53151e+02, 4.53151e+02, 1.70000e+02, 8.91691e-01, 8.81203e+00, 0.00000e+00
3150, 3494, 1.89465e+01, 9.04877e+00, 4.55116e+02, 4.55116e+02, 1.70000e+02, 8.95535e-01, 8.89219e+00, 0.00000e+00
3151, 3499, 1.89736e+01, 9.03442e+00, 4.54570e+02, 4.54570e+02, 1.70000e+02, 9.01686e-01, 8.78204e+00, 0.00000e+00
3152, 3503, 1.89953e+01, 9.02686e+00, 4.54898e+02, 4.54898e+02, 1.70000e+02, 9.04082e-01, 8.83227e+00, 0.00000e+00
3153, 3506, 1.90116e+01, 9.01703e+00, 4.61449e+02, 4.61449e+02, 1.70000e+02, 9.05876e-01, 8.78491e+00, 0.00000e+00
3154, 3511, 1.90387e+01, 9.01058e+00, 4.63468e+02, 4.63468e+02, 1.70000e+02, 9.09712e-01, 8.93272e+00, 0.00000e+00
3155, 3516, 1.90658e+01, 9.01000e+00, 4.71548e+02, 4.71548e+02, 1.70000e+02, 9.11263e-01, 8.87306e+00, 0.00000e+00
3156, 3522, 1.90984e+01, 9.00341e+00, 4.73295e+02, 4.73295e+02, 1.70000e+02, 9.14537e-01, 9.03877e+00, 0.00000e+00
3157, 3527, 1.91255e+01, 9.00312e+00, 4.77061e+02, 4.77061e+02, 1.70000e+02, 9.16360e-01, 9.12409e+00, 0.00000e+00
3158, 3529, 1.91363e+01, 9.00319e+00, 4.74769e+02, 4.74769e+02, 1.70000e+02, 9.17257e-01, 8.97790e+00, 0.00000e+00
3159, 3534, 1.91634e+01, 8.99125e+00, 4.75860e+02, 4.75860e+02, 1.70000e+02, 9.20487e-01, 8.98759e+00, 0.00000e+00
3160, 3540, 1.91960e+01, 8.97703e+00, 4.74769e+02, 4.74769e+02, 1.70000e+02, 9.20621e-01, 9.03052e+00, 0.00000e+00
3161, 3542, 1.92068e+01, 8.97082e+00, 4.78863e+02, 4.78863e+02, 1.70000e+02, 9.22360e-01, 9.04274e+00, 0.00000e+00
3162, 3548, 1.92394e+01, 8.96190e+00, 4.79682e+02, 4.79682e+02, 1.70000e+02, 9.26156e-01, 9.06580e+00, 0.00000e+00
3163, 3549, 1.92448e+01, 8.95779e+00, 4.80446e+02, 4.80446e+02, 1.70000e+02, 9.28712e-01, 9.04124e+00, 0.00000e+00
3164, 3549, 1.92448e+01, 8.95899e+00, 4.87051e+02, 4.87051e+02, 1.70000e+02, 9.32375e-01, 9.13750e+00, 0.00000e+00
3165, 3554, 1.92719e+01, 8.95588e+00, 4.88962e+02, 4.88962e+02, 1.70000e+02, 9.34159e-01, 9.08828e+00, 0.00000e+00
3166, 3559, 1.92990e+01, 8.94297e+00, 4.89126e+02, 4.89126e+02, 1.70000e+02, 9.36780e-01, 9.11083e+00, 0.00000e+00
3167, 3566, 1.93370e+01, 8.94091e+00, 4.91309e+02, 4.91309e+02, 1.70000e+02, 9.37465e-01, 9.12800e+00, 0.00000e+00
3168, 3569, 1.93532e+01, 8.93972e+00, 4.94093e+02, 4.94093e+02, 1.70000e+02, 9.38918e-01, 9.17537e+00, 0.00000e+00
3169, 3572, 1.93695e+01, 8.93510e+00, 4.96877e+02, 4.96877e+02, 1.70000e+02, 9.39250e-01, 9.25507e+00, 0.00000e+00
3170, 3575, 1.93858e+01, 8.93533e+00, 4.97041e+02, 4.97041e+02, 1.70000e+02, 9.40699e-01, 9.26796e+00, 0.00000e+00
3171, 3580, 1.94129e+01, 8.92869e+00, 5.00098e+02, 5.00098e+02, 1.70000e+02, 9.42458e-01, 9.25684e+00, 0.00000e+00
3172, 3586, 1.94454e+01, 8.92274e+00, 4.99771e+02, 4.99771e+02, 1.70000e+02, 9.42554e-01, 9.23464e+00, 0.00000e+00
3173, 3590, 1.94671e+01, 8.92398e+00, 5.01960e+02, 5.01960e+02, 1.70000e+02, 9.44568e-01, 9.28584e+00, 0.00000e+00
3174, 3594, 1.94888e+01, 8.92402e+00, 5.06328e+02, 5.06328e+02, 1.70000e+02, 9.46856e-01, 9.26366e+00, 0.00000e+00
3175, 3599, 1.95159e+01, 8.92661e+00, 5.11787e+02, 5.11787e+02, 1.70000e+02, 9.46374e-01, 9.31627e+00, 0.00000e+00
3176, 3603, 1.95376e+01, 8.92552e+00, 5.12660e+02, 5.12660e+02, 1.70000e+02, 9.46711e-01, 9.37885e+00, 0.00000e+00
3177, 3609, 1.95701e+01, 8.91583e+00, 5.12605e+02, 5.12605e+02, 1.70000e+02, 9.47908e-01, 9.37542e+00, 0.00000e+00
3178, 3614, 1.95972e+01, 8.91226e+00, 5.14462e+02, 5.14462e+02, 1.70000e+02, 9.49640e-01, 9.39980e+00, 0.00000e+00
3179, 3618, 1.96189e+01, 8.91075e+00, 5.15663e+02, 5.15663e+02, 1.70000e+02, 9.48590e-01, 9.40439e+00, 0.00000e+00
3180, 3621, 1.96352e+01, 8.91154e+00, 0.00000e+00, 0.00000e+00, 2.66000e+02, 9.49185e-01, 9.43897e+00, 0.00000e+00
3181, 3626, 1.96623e+01, 8.90162e+00, 5.20739e+02, 5.20739e+02, 2.66000e+02, 9.50910e-01, 9.40398e+00, 0.00000e+00
3182, 3631, 1.96894e+01, 8.88913e+00, 5.17737e+02, 5.17737e+02, 2.66000e+02, 9.51804e-01, 9.34736e+00, 0.00000e+00
3183, 3632, 1.96949e+01, 8.87567e+00, 5.20412e+02, 5.20412e+02, 2.66000e+02, 9.53194e-01, 9.34071e+00, 0.00000e+00
3184, 3639, 1.97328e+01, 8.85450e+00, 5.22650e+02, 5.22650e+02, 2.66000e+02, 9.56032e-01, 9.37582e+00, 0.00000e+00
3185, 3642, 1.97491e+01, 8.83923e+00, 5.23414e+02, 5.23414e+02, 2.66000e+02, 9.59912e-01, 9.37075e+00, 0.00000e+00
3186, 3648, 1.97816e+01, 8.81960e+00, 5.24506e+02, 5.24506e+02, 2.66000e+02, 9.63268e-01, 9.34473e+00, 0.00000e+00
3187, 3652, 1.98033e+01, 8.66797e+00, 4.58501e+02, 4.58501e+02, 2.66000e+02, 8.96495e-01, 9.60795e+00, 0.00000e+00
3188, 3657, 1.98304e+01, 8.74204e+00, 4.62650e+02, 4.62650e+02, 2.66000e+02, 8.64917e-01, 9.85695e+00, 0.00000e+00
3189, 3661, 1.98521e+01, 8.81316e+00, 4.61449e+02, 4.61449e+02, 2.66000e+02, 8.48948e-01, 1.02603e+01, 0.00000e+00
3190, 3651, 1.97979e+01, 8.90089e+00, 4.40704e+02, 4.40704e+02, 2.66000e+02, 8.43057e-01, 1.05539e+01, 0.00000e+00
3191, 3657, 1.98304e+01, 8.97106e+00, 4.34439e+02, 4.34439e+02, 2.66000e+02, 8.37572e-01, 1.09664e+01, 0.00000e+00
3192, 3659, 1.98413e+01, 9.08291e+00, 4.41917e+02, 4.41917e+02, 2.66000e+02, 8.36294e-01, 1.11545e+01, 0.00000e+00
3193, 3657, 1.98304e+01, 9.10973e+00, 4.24728e+02, 4.24728e+02, 2.66000e+02, 8.36478e-01, 1.09542e+01, 0.00000e+00
3194, 3662, 1.98575e+01, 9.16038e+00, 4.37721e+02, 4.37721e+02, 2.66000e+02, 8.38886e-01, 1.03530e+01, 0.00000e+00
3195, 3661, 1.98521e+01, 9.15646e+00, 4.27458e+02, 4.27458e+02, 2.66000e+02, 8.39934e-01, 9.78062e+00, 0.00000e+00
3196, 3659, 1.98413e+01, 9.15780e+00, 4.36581e+02, 4.36581e+02, 2.66000e+02, 8.43127e-01, 9.54324e+00, 0.00000e+00
3197, 3650, 1.97925e+01, 9.12880e+00, 4.27465e+02, 4.27465e+02, 2.66000e+02, 8.48767e-01, 9.30043e+00, 0.00000e+00
3198, 3651, 1.97979e+01, 9.12065e+00, 4.34561e+02, 4.34561e+02, 2.66000e+02, 8.53191e-01, 9.37040e+00, 0.00000e+00
3199, 3649, 1.97870e+01, 9.10906e+00, 4.34070e+02, 4.34070e+02, 2.66000e+02, 8.58591e-01, 9.21382e+00, 0.00000e+00
3200, 3650, 1.97925e+01, 9.10018e+00, 4.35708e+02, 4.35708e+02, 2.66000e+02, 8.63836e-01, 9.27137e+00, 0.00000e+00
3201, 3654, 1.98141e+01, 9.09258e+00, 4.41167e+02, 4.41167e+02, 2.66000e+02, 8.69458e-01, 9.26856e+00, 0.00000e+00
3202, 3656, 1.98250e+01, 9.08829e+00, 4.40948e+02, 4.40948e+02, 2.66000e+02, 8.71718e-01, 9.20832e+00, 0.00000e+00
3203, 3655, 1.98196e+01, 9.08806e+00, 4.49355e+02, 4.49355e+02, 2.66000e+02, 8.77975e-01, 9.22857e+00, 0.00000e+00
3204, 3657, 1.98304e+01, 9.08073e+00, 4.45152e+02, 4.45152e+02, 2.66000e+02, 8.81870e-01, 9.11915e+00, 0.00000e+00
3205, 3653, 1.98087e+01, 9.07843e+00, 4.47037e+02, 4.47037e+02, 2.66000e+02, 8.88311e-01, 9.09671e+00, 0.00000e+00
3206, 3651, 1.97979e+01, 9.06979e+00, 4.45454e+02, 4.45454e+02, 2.66000e+02, 8.93180e-01, 9.07998e+00, 0.00000e+00
3207, 3658, 1.98358e+01, 9.05726e+00, 4.45454e+02, 4.45454e+02, 2.66000e+02, 8.98852e-01, 9.15857e+00, 0.00000e+00
3208, 3661, 1.98521e+01, 9.05203e+00, 4.47091e+02, 4.47091e+02, 2.66000e+02, 9.00847e-01, 9.14526e+00, 0.00000e+00
3209, 3663, 1.98630e+01, 9.04446e+00, 4.45836e+02, 4.45836e+02, 2.66000e+02, 9.05542e-01, 9.14784e+00, 0.00000e+00
3210, 3669, 1.98955e+01, 9.03923e+00, 4.45836e+02, 4.45836e+02, 2.66000e+02, 9.09240e-01, 9.22401e+00, 0.00000e+00
3211, 3674, 1.99226e+01, 9.03130e+00, 4.43598e+02, 4.43598e+02, 2.66000e+02, 9.11268e-01, 9.29847e+00, 0.00000e+00
3212, 3676, 1.99334e+01, 9.02398e+00, 4.45629e+02, 4.45629e+02, 2.66000e+02, 9.13221e-01, 9.32287e+00, 0.00000e+00
3213, 3676, 1.99334e+01, 9.01894e+00, 4.44537e+02, 4.44537e+02, 2.66000e+02, 9.15397e-01, 9.32912e+00, 0.00000e+00
3214, 3680, 1.99551e+01, 9.01412e+00, 4.42420e+02, 4.42420e+02, 2.66000e+02, 9.17120e-01, 9.42496e+00, 0.00000e+00
3215, 3683, 1.99714e+01, 9.01309e+00, 4.45095e+02, 4.45095e+02, 2.66000e+02, 9.19902e-01, 9.37934e+00, 0.00000e+00
3216, 3692, 2.00202e+01, 9.00762e+00, 4.47060e+02, 4.47060e+02, 2.66000e+02, 9.21181e-01, 9.46556e+00, 0.00000e+00
3217, 3695, 2.00365e+01, 9.00023e+00, 4.46350e+02, 4.46350e+02, 2.66000e+02, 9.22057e-01, 9.47937e+00, 0.00000e+00
3218, 3700, 2.00636e+01, 9.00358e+00, 4.49353e+02, 4.49353e+02, 2.66000e+02, 9.24054e-01, 9.50331e+00, 0.00000e+00
3219, 3702, 2.00744e+01, 8.99905e+00, 4.51045e+02, 4.51045e+02, 2.66000e+02, 9.26256e-01, 9.51768e+00, 0.00000e+00
3220, 3707, 2.01015e+01, 8.98651e+00, 4.51864e+02, 4.51864e+02, 2.66000e+02, 9.29862e-01, 9.50633e+00, 0.00000e+00
3221, 3705, 2.00907e+01, 8.98895e+00, 4.54757e+02, 4.54757e+02, 2.66000e+02, 9.32794e-01, 9.49209e+00, 0.00000e+00
3222, 3707, 2.01015e+01, 8.98705e+00, 4.53829e+02, 4.53829e+02, 2.66000e+02, 9.35258e-01, 9.51227e+00, 0.00000e+00
3223, 3709, 2.01124e+01, 8.98415e+00, 4.53556e+02, 4.53556e+02, 2.66000e+02, 9.37989e-01, 9.49685e+00, 0.00000e+00
3224, 3713, 2.01341e+01, 8.97218e+00, 4.52192e+02, 4.52192e+02, 2.66000e+02, 9.40749e-01, 9.50414e+00, 0.00000e+00
3225, 3718, 2.01612e+01, 8.96601e+00, 4.51755e+02, 4.51755e+02, 2.66000e+02, 9.41904e-01, 9.49241e+00, 0.00000e+00
3226, 3724, 2.01937e+01, 8.95525e+00, 4.51864e+02, 4.51864e+02, 2.66000e+02, 9.42266e-01, 9.58299e+00, 0.00000e+00
3227, 3727, 2.02100e+01, 8.95296e+00, 4.54102e+02, 4.54102e+02, 2.66000e+02, 9.44996e-01, 9.56666e+00, 0.00000e+00
3228, 3732, 2.02371e+01, 8.94204e+00, 4.57541e+02, 4.57541e+02, 2.66000e+02, 9.46409e-01, 9.55281e+00, 0.00000e+00
3229, 3735, 2.02534e+01, 8.93257e+00, 4.60271e+02, 4.60271e+02, 2.66000e+02, 9.47256e-01, 9.61977e+00, 0.00000e+00
3230, 3739, 2.02751e+01, 8.93313e+00, 4.61132e+02, 4.61132e+02, 2.66000e+02, 9.49719e-01, 9.68738e+00, 0.00000e+00
3231, 3743, 2.02968e+01, 8.92776e+00, 4.63316e+02, 4.63316e+02, 2.66000e+02, 9.50307e-01, 9.61394e+00, 0.00000e+00
3232, 3747, 2.03184e+01, 8.92557e+00, 4.63261e+02, 4.63261e+02, 2.66000e+02, 9.51428e-01, 9.68154e+00, 0.00000e+00
3233, 3751, 2.03401e+01, 8.92021e+00, 4.63261e+02, 4.63261e+02, 2.66000e+02, 9.51480e-01, 9.71031e+00, 0.00000e+00
3234, 3755, 2.03618e+01, 8.91454e+00, 4.61787e+02, 4.61787e+02, 2.66000e+02, 9.52863e-01, 9.73235e+00, 0.00000e+00
3235, 3759, 2.03835e+01, 8.91207e+00, 4.66045e+02, 4.66045e+02, 2.66000e+02, 9.53977e-01, 9.70423e+00, 0.00000e+00
3236, 3767, 2.04269e+01, 8.90480e+00, 4.67410e+02, 4.67410e+02, 2.66000e+02, 9.54340e-01, 9.79881e+00, 0.00000e+00
3237, 3773, 2.04594e+01, 8.89744e+00, 4.67301e+02, 4.67301e+02, 2.66000e+02, 9.53883e-01, 9.83275e+00, 0.00000e+00
3238, 3775, 2.04703e+01, 8.89366e+00, 4.68720e+02, 4.68720e+02, 2.66000e+02, 9.54437e-01, 9.77669e+00, 0.00000e+00
3239, 3780, 2.04974e+01, 8.89280e+00, 4.68229e+02, 4.68229e+02, 2.66000e+02, 9.54497e-01, 9.82788e+00, 0.00000e+00
3240, 3785, 2.05245e+01, 8.89612e+00, 0.00000e+00, 0.00000e+00, 2.30000e+02, 9.55350e-01, 9.88899e+00, 0.00000e+00
3241, 3788, 2.05408e+01, 8.89646e+00, 4.68120e+02, 4.68120e+02, 2.30000e+02, 9.55913e-01, 9.89989e+00, 0.00000e+00
3242, 3794, 2.05733e+01, 8.89258e+00, 4.73797e+02, 4.73797e+02, 2.30000e+02, 9.57301e-01, 9.89256e+00, 0.00000e+00
3243, 3801, 2.06113e+01, 8.87823e+00, 4.71231e+02, 4.71231e+02, 2.30000e+02, 9.57117e-01, 9.81709e+00, 0.00000e+00
3244, 3804, 2.06275e+01, 8.86760e+00, 4.74179e+02, 4.74179e+02, 2.30000e+02, 9.57939e-01, 9.84288e+00, 0.00000e+00
3245, 3806, 2.06384e+01, 8.85494e+00, 4.72596e+02, 4.72596e+02, 2.30000e+02, 9.58749e-01, 9.79395e+00, 0.00000e+00
3246, 3809, 2.06546e+01, 8.83744e+00, 4.72487e+02, 4.72487e+02, 2.30000e+02, 9.60620e-01, 9.82066e+00, 0.00000e+00
3247, 3812, 2.06709e+01, 8.69251e+00, 4.40814e+02, 4.40814e+02, 2.30000e+02, 9.06873e-01, 1.00158e+01, 0.00000e+00
